date	username	to	replies	retweets	favorites	text	geo	mentions	hashtags	id	permalink	
16.3.2020 0.46	JoeBiden		395	1119	4491	All those people Bernie says he cares about would have been in deep trouble without the bailout in 2008/2009. It was about saving the economy — and I agree with Bernie, some bank executives should have gone to jail. #DemDebate			#DemDebate	1,24E+18	https://twitter.com/JoeBiden/status/1239352291448233984	
16.3.2020 0.31	JoeBiden		7628	4591	28916	People want results, not a revolution. #DemDebate			#DemDebate	1,24E+18	https://twitter.com/JoeBiden/status/1239348555736907776	
16.3.2020 0.23	JoeBiden		276	868	4933	This is bigger than any one of us. This calls for a national rallying to come together. #DemDebate			#DemDebate	1,24E+18	https://twitter.com/JoeBiden/status/1239346578684510215	
16.3.2020 0.18	JoeBiden		763	2240	11552	This is a crisis. We’re at war with a virus. No one should have to pay for coronavirus health care costs. #DemDebate			#DemDebate	1,24E+18	https://twitter.com/JoeBiden/status/1239345243696160768	
15.3.2020 23.55	JoeBiden		615	3777	11522	We need leadership that listens to science. We need leaders who listen to experts and heed their advice. We need American leadership that will rally the world to meet global threats. We need leaders who are honest. That is the responsibility of a president.				1,24E+18	https://twitter.com/JoeBiden/status/1239339344537604096	
15.3.2020 22.50	JoeBiden		2998	13798	95476	When we have a coronavirus vaccine ready to go, it should be made widely available, free of charge. Period.				1,24E+18	https://twitter.com/JoeBiden/status/1239322986823352321	
15.3.2020 19.59	JoeBiden		580	1709	8571	This primary has brought out our party's best ideas, and our nation is better for it. If I'm President, I'll continue to bring the best ideas from all corners of the country and fight to make them reality. To see these plans, you can go to my website:				1,24E+18	https://twitter.com/JoeBiden/status/1239280178091692032	
15.3.2020 19.59	JoeBiden		403	2434	14592	Second: Few people in the country understand how bankruptcy hurts working families more than Elizabeth Warren. Today, I am fully endorsing and adopting her bankruptcy plan, which she called "Fixing Our Bankruptcy System to Give People a Second Chance."				1,24E+18	https://twitter.com/JoeBiden/status/1239280177324134404	
15.3.2020 19.59	JoeBiden		2223	2445	16261	First: Bernie has put forward a plan that would make public colleges and universities free for families whose income is below $125,000. It's a good idea, and after consideration, I am proud to add it to my platform.				1,24E+18	https://twitter.com/JoeBiden/status/1239280176594288643	
15.3.2020 19.59	JoeBiden		4052	7874	39196	Across the country, middle and working class families are being squeezed by debt. This is a massive problem, and one that we need all of the best ideas to solve. That's why today, I'm adopting two plans from @BernieSanders and @ewarren to achieve this.		@BernieSanders @ewarren		1,24E+18	https://twitter.com/JoeBiden/status/1239280175826731010	
15.3.2020 18.35	JoeBiden		1871	6706	33464	No President can promise to prevent future outbreaks. But I can promise you that when I'm President, we will prepare better, respond better, and recover better.				1,24E+18	https://twitter.com/JoeBiden/status/1239258814005694464	
15.3.2020 17.06	JoeBiden	voxdotcom	613	4614	20403	I'm incredibly grateful for @SpeakerPelosi's leadership every day — but especially in times of crisis. @senatemajldr McConnell should bring back the Senate immediately and pass this important bill to provide relief for American families.		@SpeakerPelosi @senatemajldr		1,24E+18	https://twitter.com/JoeBiden/status/1239236425364787202	
15.3.2020 14.46	JoeBiden		413	1529	6333	If you're exhibiting symptoms of COVID-19 — or might be at risk — absentee or vote by mail options are the best way to make your voice heard, while protecting your neighbors.				1,24E+18	https://twitter.com/JoeBiden/status/1239201266410164224	
15.3.2020 14.43	JoeBiden		4158	4373	19798	The right to vote is the most sacred American right there is. State election officials are working closely with public health officials to hold safe elections. If you are feeling healthy, not showing symptoms, and not at risk of being exposed to COVID-19: please vote on Tuesday.				1,24E+18	https://twitter.com/JoeBiden/status/1239200647616004096	
14.3.2020 22.36	JoeBiden		1480	3500	14493	The coronavirus will not discriminate based on national origin, race, gender, or zip code. It will touch people in positions of power and the most vulnerable in our society. We need to take action to combat it. http://JoeBiden.com/covid19				1,24E+18	https://twitter.com/JoeBiden/status/1238957075637497856	
14.3.2020 18.56	JoeBiden		311	1025	4640	The American people have the capacity to meet this moment. We will come together, look out for one another, and harness the ingenuity of our scientists. We can and will meet this challenge—together.				1,24E+18	https://twitter.com/JoeBiden/status/1238901774112755714	
14.3.2020 18.56	JoeBiden		163	1012	5396	This crisis requires a national response. Not just from our elected leaders, or public health officials—but from all of us. We must follow the guidance of the @CDCgov and health officials and take appropriate precautions to protect ourselves and, critically, to protect others.		@CDCgov		1,24E+18	https://twitter.com/JoeBiden/status/1238901773307445249	
14.3.2020 18.56	JoeBiden		906	4075	21346	I know many are anxious about the spread of the coronavirus and the threat it poses. And my thoughts are with all those affected, our first responders and health care providers who are putting themselves on the line for others, and everyone making sacrifices to stop the spread.				1,24E+18	https://twitter.com/JoeBiden/status/1238901772455993351	
14.3.2020 17.10	JoeBiden		7372	12450	69035	The White House is no place for on-the-job training — Donald Trump's handling of the coronavirus has made that even more clear. We need a president who is ready to clean up his mess, take responsibility, and lead us forward on day one.				1,24E+18	https://twitter.com/JoeBiden/status/1238875185773772802	
13.3.2020 18.05	JoeBiden		1163	1574	6618	We’re building a campaign powered by the backbone and the base of the Democratic party. A campaign that will defeat Donald Trump and restore the soul of this nation. Join us:				1,24E+18	https://twitter.com/JoeBiden/status/1238526488774938625	
13.3.2020 14.20	JoeBiden		3869	11597	63584	I believe this nation can overcome four years of Donald Trump. But if he’s given eight years in the White House, he will forever and fundamentally alter the character of this nation. We can’t let that happen. We have to defeat Donald Trump.				1,24E+18	https://twitter.com/JoeBiden/status/1238469865578606593	
13.3.2020 1.05	JoeBiden		2028	3915	19242	At a moment when there is so much fear around the world, we need honest, steady, trusted American leadership. If I’m elected president, I promise you I'll strive to give the nation that very leadership every day.				1,24E+18	https://twitter.com/JoeBiden/status/1238269797197987840	
13.3.2020 0.05	JoeBiden		17745	10950	63599	A wall will not stop the coronavirus. Banning all travel from Europe — or any other part of the world — will not stop it. This disease could impact every nation and any person on the planet — and we need a plan to combat it.				1,24E+18	https://twitter.com/JoeBiden/status/1238254697695326209	
12.3.2020 22.55	JoeBiden		803	1587	6900	.@CoryBooker is right — this is our moment in history. We need your help to beat Donald Trump and set our nation on a new path. If you’re with us, chip in today: https://joe.link/2Q8vepK		@CoryBooker		1,24E+18	https://twitter.com/JoeBiden/status/1238237081501130753	
12.3.2020 21.18	JoeBiden		9872	22491	137444	No president can promise to prevent future outbreaks, but I can promise you this: When I'm president, we will be better prepared, respond better, and recover better. We'll lead with science and listen to the experts. And I will always, always tell you the truth.				1,24E+18	https://twitter.com/JoeBiden/status/1238212670660083712	
12.3.2020 19.20	JoeBiden		4458	14111	92121	We need to ensure that every person who needs a coronavirus test can get one — and that the test is free. Period.				1,24E+18	https://twitter.com/JoeBiden/status/1238182975109500929	
12.3.2020 18.51	JoeBiden		2631	6949	28301	Today, I'm releasing my plan to combat the coronavirus. We need: - A decisive public health response to curb the spread of this disease and provide treatment to those in need - A decisive economic response that delivers real relief https://joebiden.com/covid19/				1,24E+18	https://twitter.com/JoeBiden/status/1238175676940853248	
12.3.2020 17.32	JoeBiden		3168	3767	17001	I'm about to address the nation on how we should confront the corona virus pandemic. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1238155901753683968	
12.3.2020 16.20	JoeBiden		577	1402	6798	To all those who have been knocked down, counted out, or left behind — this is your campaign. We need you and we want you in this fight. Join us: http://JoeBiden.com/Join				1,24E+18	https://twitter.com/JoeBiden/status/1238137676475359232	
12.3.2020 15.00	JoeBiden		2882	7465	37962	At this moment — when there is so much fear in the country and all across the world — we need American leadership. We need presidential leadership. Today at 1:00 PM EST, I’ll be addressing the nation on how we should be moving forward to confront the #CoronavirusPandemic.			#CoronavirusPandemic	1,24E+18	https://twitter.com/JoeBiden/status/1238117544604680192	
12.3.2020 14.25	JoeBiden		637	1983	8845	Together, we're creating a movement that will defeat Donald Trump and restore the soul of this nation.				1,24E+18	https://twitter.com/JoeBiden/status/1238108735798681601	
12.3.2020 0.08	JoeBiden	nytimes	1767	2890	12460	Donald Trump's "Remain in Mexico" policy is dangerous, inhumane, and goes against everything we stand for as a nation of immigrants. My administration will end it.				1,24E+18	https://twitter.com/JoeBiden/status/1237893066981117956	
11.3.2020 23.39	JoeBiden		2598	4986	42047	After last night, we are one step closer to restoring decency, dignity, and honor to the White House.				1,24E+18	https://twitter.com/JoeBiden/status/1237885911809081344	
11.3.2020 22.20	JoeBiden		1079	3417	16445	I wish Donald Trump would just be quiet and let the experts do the talking when it comes to the coronavirus.				1,24E+18	https://twitter.com/JoeBiden/status/1237865885551022080	
11.3.2020 20.18	JoeBiden		1577	5192	36035	.@AndrewYang is one of the brightest minds there is when it comes to the challenges we face in the Fourth Industrial Revolution. I'm honored to have his endorsement — and look forward to working with him to ensure every worker can succeed in the changing 21st-century economy.		@AndrewYang		1,24E+18	https://twitter.com/JoeBiden/status/1237835183321120770	
11.3.2020 19.30	JoeBiden	NPR	1094	3366	20899	Today is a historic day for the #MeToo movement &amp; for survivors of sexual violence. The bravery of those who stopped Weinstein cannot be overstated, &amp; the burden of speaking out cannot be on survivors alone. We have to change our culture &amp; our system to end sexual assault.			#MeToo #MeToo	1,24E+18	https://twitter.com/JoeBiden/status/1237823320206258177	
11.3.2020 17.42	JoeBiden		3761	8091	40101	If you're a member of the #KHive, know that there is a home for you in our campaign. I would be honored to have your support.			#KHive	1,24E+18	https://twitter.com/JoeBiden/status/1237795924656578560	
11.3.2020 15.30	JoeBiden		7079	11931	66900	Once we get Donald Trump out of the White House, we have an enormous opportunity to build the future this nation deserves. A future where every American has access to affordable health care, where we end our gun violence epidemic, and where we tackle the climate crisis head-on.				1,24E+18	https://twitter.com/JoeBiden/status/1237762706939273217	
11.3.2020 13.56	JoeBiden		1217	3256	13856	Donald Trump is incapable of effectively handling the coronavirus crisis.				1,24E+18	https://twitter.com/JoeBiden/status/1237739049735073797	
11.3.2020 4.24	JoeBiden		5158	5120	31889	It's been a great night — thank you for all of your support! We’re bringing this party together and it's going to take all of us to keep it going. Chip in now to take us across the finish line and defeat Donald Trump: https://joe.link/2Q4hKLn				1,24E+18	https://twitter.com/JoeBiden/status/1237595289491517440	
11.3.2020 3.45	JoeBiden		740	1472	7266	Tonight made one thing clear: We're building the campaign that will win this nomination and defeat Donald Trump. If you're with us, chip in today to keep our momentum going strong:				1,24E+18	https://twitter.com/JoeBiden/status/1237585402816425988	
11.3.2020 3.08	JoeBiden		489	2009	10768	Thank you to all of our incredible supporters and volunteers across the country — tonight's victories wouldn't be possible without your support. Together, we'll win this nomination, beat Donald Trump, and take back this country!				1,24E+18	https://twitter.com/JoeBiden/status/1237576118099574788	
11.3.2020 2.49	JoeBiden		1020	2072	11909	I'm about to take the stage from Philadelphia. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1237571284042534913	
11.3.2020 1.08	JoeBiden	NPR	2155	6802	53236	Thank you, Michigan!				1,24E+18	https://twitter.com/JoeBiden/status/1237545869529845760	
11.3.2020 0.39	JoeBiden	CNN	888	4406	35150	Thank you, Missouri!				1,24E+18	https://twitter.com/JoeBiden/status/1237538649207492609	
11.3.2020 0.01	JoeBiden	NBCNews	767	4301	30553	Thank you, Mississippi!				1,24E+18	https://twitter.com/JoeBiden/status/1237529014329159681	
10.3.2020 22.20	JoeBiden		1664	4750	31286	Unite. Vote. Win.				1,24E+18	https://twitter.com/JoeBiden/status/1237503497664258048	
10.3.2020 20.10	JoeBiden		939	2879	11289	If you live in: - Idaho - Michigan - Mississippi - Missouri - North Dakota - Washington You vote today! Head to http://IWillVote.com to find all the info you need to make your voice heard.				1,24E+18	https://twitter.com/JoeBiden/status/1237470782260830208	
10.3.2020 17.54	JoeBiden		1345	3349	11861	We need a president who will stand up to the @NRA — not stand with them against gun safety reform.		@NRA		1,24E+18	https://twitter.com/JoeBiden/status/1237436556685627392	
10.3.2020 16.12	JoeBiden		1787	5256	25847	I give you my word as a Biden: If I am elected president, I will do everything in my power to protect our children from gun violence.				1,24E+18	https://twitter.com/JoeBiden/status/1237410887650041856	
10.3.2020 14.45	JoeBiden		628	1738	6045	Today’s the day! If you live in ID, MI, MS, MO, ND, or WA head to http://IWillVote.com to confirm your polling location and make sure to get out and vote.				1,24E+18	https://twitter.com/JoeBiden/status/1237388993869774848	
10.3.2020 13.45	JoeBiden	realDonaldTrump	6043	26223	149045	A wall won’t stop a virus. Racism won’t stop a virus. Do your job.				1,24E+18	https://twitter.com/JoeBiden/status/1237373939837526016	
10.3.2020 0.45	JoeBiden		1397	5490	22593	Nothing can top this endorsement.				1,24E+18	https://twitter.com/JoeBiden/status/1237177600314753025	
9.3.2020 23.45	JoeBiden		1058	3888	19027	I put my faith in Michigan in the depths of the Great Recession — and if you believe, as I do, that our greatest days still lie ahead, I hope that you’ll put your faith in Team Joe tomorrow.				1,24E+18	https://twitter.com/JoeBiden/status/1237162500757409794	
9.3.2020 23.01	JoeBiden		482	2157	11228	Jill and I wish a Happy Holi to those celebrating the arrival of spring and the Festival of Colors! May the rest of your year be filled with a rainbow of colors and optimism. #Holi2020			#Holi2020	1,24E+18	https://twitter.com/JoeBiden/status/1237151428201897985	
9.3.2020 21.51	JoeBiden	CNBC	1315	6544	27130	In moments of crisis, presidential leadership is even more important. But time and time again, Donald Trump has proven just how incapable he is of rising to the occasion. He is dangerously unfit to lead our country through a global health challenge.				1,24E+18	https://twitter.com/JoeBiden/status/1237133991855169536	
9.3.2020 20.15	JoeBiden		2062	5194	20052	Now is not the time to divide the party and tear down fellow Democrats. Now is the time to come together to defeat Donald Trump.				1,24E+18	https://twitter.com/JoeBiden/status/1237109652568944644	
9.3.2020 19.40	JoeBiden		1110	2836	17192	Our diversity is, and has always been, our greatest strength as a nation. Donald Trump doesn't get that — we need a president who does.				1,24E+18	https://twitter.com/JoeBiden/status/1237100844559904769	
9.3.2020 18.50	JoeBiden		665	1810	8965	Senator @CoryBooker is joining me on the campaign trail in Flint, Michigan. Tune in to watch live:		@CoryBooker		1,24E+18	https://twitter.com/JoeBiden/status/1237088318602579970	
9.3.2020 17.51	JoeBiden	NBCNews	565	1346	6140	We're building the campaign that will defeat Donald Trump — and his team is worried. Chip in to help us make Trump a one-term president: https://joe.link/39EOx1t				1,24E+18	https://twitter.com/JoeBiden/status/1237073537342603264	
9.3.2020 16.15	JoeBiden	CoryBooker	845	4992	29262	Cory — Your leadership has given hope to so many and has inspired our nation to rise to meet the challenges of today. I'm incredibly grateful for your endorsement — and I look forward to working alongside you to unite the country and defeat Donald Trump.				1,24E+18	https://twitter.com/JoeBiden/status/1237049339241005056	
9.3.2020 2.00	JoeBiden	ColinAllredTX	588	2117	7824	On the anniversary of the passage of #HR1, we must recommit ourselves to eliminating all private dollars from our federal elections and restoring the Voting Rights Act. Our government should work #ForThePeople — not just the powerful.			#HR1 #ForThePeople	1,24E+18	https://twitter.com/JoeBiden/status/1236834273526779904	
9.3.2020 1.18	JoeBiden	JohnDelaney	548	2201	12973	.@JohnDelaney is a man of great character, and I'm honored to have his endorsement. Together, we'll beat Donald Trump and restore the soul of this nation.		@JohnDelaney		1,24E+18	https://twitter.com/JoeBiden/status/1236823760210141184	
9.3.2020 0.05	JoeBiden		3318	9726	57522	We are in a battle for the soul of our nation — and Donald Trump is poison to our soul. We have to get him out of the White House.				1,24E+18	https://twitter.com/JoeBiden/status/1236805146312466432	
8.3.2020 23.16	JoeBiden		565	1818	6855	In Mississippi — and around the nation — the daily scourge of gun violence is tearing our communities apart. Enough is enough. We can’t go on like this. We have to take on the @NRA and end our gun violence epidemic.		@NRA		1,24E+18	https://twitter.com/JoeBiden/status/1236792814823849985	
8.3.2020 21.45	JoeBiden		662	2655	9856	If we are to realize the dream of gender equality, we can't be disheartened or disengaged. Instead we must recommit to fighting for progress, for our own sake and for the sake of all peoples. We can — and will — do this. Join us: http://Joe.link/women				1,24E+18	https://twitter.com/JoeBiden/status/1236769913995313152	
8.3.2020 21.07	JoeBiden		817	1659	8107	I'm about to take the stage from Mississippi. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1236760575528464384	
8.3.2020 18.55	JoeBiden		720	2717	11698	On this #InternationalWomensDay, it’s a hard truth that, in 2020, we have not yet reached gender equality in our society. I promise that, as president, I will use every tool available to me and take every opportunity to change that.			#InternationalWomensDay	1,24E+18	https://twitter.com/JoeBiden/status/1236727132044304387	
8.3.2020 17.16	JoeBiden		12697	11531	76772	If we give Donald Trump four more years in the White House, our planet may never recover.				1,24E+18	https://twitter.com/JoeBiden/status/1236702218092515333	
8.3.2020 12.03	JoeBiden	KamalaHarris	3585	13255	78638	Kamala — You’ve spent your whole career fighting for folks who’ve been written off and left behind — and no small part of that alongside Beau. From our family: thank you.				1,24E+18	https://twitter.com/JoeBiden/status/1236623516226785283	
8.3.2020 1.36	JoeBiden		1973	2831	17219	#WhereIsJoe			#WhereIsJoe	1,24E+18	https://twitter.com/JoeBiden/status/1236465665864880128	
8.3.2020 0.30	JoeBiden		561	3349	14104	“Rosie the Riveter" represents the American women who worked in factories during World War II. Their resilience and hard work helped us win the war. Agnes was one of them. I called her on her 100th birthday, and I could not be more proud to have her support.				1,24E+18	https://twitter.com/JoeBiden/status/1236449049865224194	
7.3.2020 23.26	JoeBiden		961	1938	8562	I'm about to take the stage from Missouri. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1236433064038780928	
7.3.2020 21.50	JoeBiden		1652	5522	16093	If you re-elect Donald Trump, he's going to cut Medicare and Social Security. I'm going to protect and expand these benefits.				1,24E+18	https://twitter.com/JoeBiden/status/1236408784492298240	
7.3.2020 20.01	JoeBiden		1785	876	2928	I support #AB5 in California, which will give workers the dignity they deserve in the workplace. I agree with @transportworker that we can't let corporations undermine basic rights by adding these exemptions to ground-breaking legislation.		@transportworker	#AB5	1,24E+18	https://twitter.com/JoeBiden/status/1236381353811120128	
7.3.2020 19.02	JoeBiden		2459	5967	34451	We're going to rebuild the great American middle class. And this time, we're going to bring everyone along regardless of race, gender, religion, ethnicity, sexual orientation, or disability.				1,24E+18	https://twitter.com/JoeBiden/status/1236366505979154432	
7.3.2020 18.37	JoeBiden		358	302	1866	I'm about to take the stage from Missouri. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1236360367430717440	
7.3.2020 17.32	JoeBiden		1560	5071	22241	To everyone who has been knocked down, counted out, or left behind — this is your campaign. Together, we will beat Donald Trump and set our nation on a new path.				1,24E+18	https://twitter.com/JoeBiden/status/1236343856699867137	
7.3.2020 16.15	JoeBiden		1357	5367	30302	I can’t tell you how much I appreciate @PeteButtigieg’s endorsement. If you supported Pete, know that there is a home for you in our campaign. Join us in the fight to restore the soul of our nation: http://JoeBiden.com/Join		@PeteButtigieg		1,24E+18	https://twitter.com/JoeBiden/status/1236324479233449984	
6.3.2020 23.45	JoeBiden		4032	8424	48490	We are so much better than who Donald Trump thinks we are. This is the United States of America. We treat each other with dignity, we leave nobody behind, and we give hate no safe harbor.				1,24E+18	https://twitter.com/JoeBiden/status/1236075337164812288	
6.3.2020 21.35	JoeBiden		2692	6368	35537	Climate change is the existential crisis of our time. On day one, I'll rejoin the Paris Agreement — and then rally the world to push our progress further.				1,24E+18	https://twitter.com/JoeBiden/status/1236042621677690880	
6.3.2020 20.18	JoeBiden	BuzzFeedNews	3422	21428	113207	I don't care who you're supporting, attacks like this against a man who could be the first Jewish President are disgusting and beyond the pale. Hatred and bigotry have no place in America — and it's up to all of us to root out these evils wherever they're found.				1,24E+18	https://twitter.com/JoeBiden/status/1236023348481724416	
6.3.2020 19.54	JoeBiden	SEIUVA512	700	2288	9117	It’s time we restore the great American middle class — and this time, make sure everyone has a chance to come along. That starts with making a $15 minimum wage the law of the land.				1,24E+18	https://twitter.com/JoeBiden/status/1236017332478242818	
6.3.2020 18.56	JoeBiden		1363	3024	11457	This is a big moment for our campaign — and we could use your help to keep our momentum going. Chip in $5 to help us build the campaign that will defeat Donald Trump: https://joe.link/3aDeBdz				1,24E+18	https://twitter.com/JoeBiden/status/1236002607946067968	
6.3.2020 17.18	JoeBiden		661	1890	9072	They don’t call it Super Tuesday for nothing!				1,24E+18	https://twitter.com/JoeBiden/status/1235977945581326337	
6.3.2020 15.25	JoeBiden		783	2943	9858	Finally: a way to use Twitter without character limits. Check out what I had to say when @TwitterGov asked me about life on the campaign trail, what inspires me, and more:		@TwitterGov		1,24E+18	https://twitter.com/JoeBiden/status/1235949508149661698	
6.3.2020 2.15	JoeBiden		10916	7406	57266	We need a president who will choose unity over division.				1,24E+18	https://twitter.com/JoeBiden/status/1235750698052202498	
6.3.2020 1.30	JoeBiden		2485	9093	28621	Donald Trump is the most corrupt president in modern American history — and the American people deserve to know what he is hiding in his tax returns.				1,24E+18	https://twitter.com/JoeBiden/status/1235739373745958912	
6.3.2020 1.07	JoeBiden	BernieSanders	6500	14253	64204	Get real, Bernie. The only person who's going to cut Social Security if he's elected is Donald Trump. Maybe you should spend your time attacking him.				1,24E+18	https://twitter.com/JoeBiden/status/1235733748563533824	
6.3.2020 1.01	JoeBiden		670	2007	7295	For all the hard-won progress we've made in the fight for LGBTQ+ equality, we're not done — not nearly. That's why I just released my plan to advance LGBTQ+ equality in America and around the world: https://JoeBiden.com/LGBTQ				1,24E+18	https://twitter.com/JoeBiden/status/1235732075506012160	
6.3.2020 0.36	JoeBiden	DNCWarRoom	4335	13667	39229	Here's the deal, folks: social security is on the ballot this year, and the choice couldn't be clearer: I'll protect and expand it. Donald Trump will cut it and take it away.				1,24E+18	https://twitter.com/JoeBiden/status/1235725955726893056	
5.3.2020 23.55	JoeBiden		1027	3813	21082	I’m confident that with the help of @PeteButtigieg and his supporters, we will unite this country, we will beat Donald Trump, and we will restore honor and decency to the White House.		@PeteButtigieg		1,24E+18	https://twitter.com/JoeBiden/status/1235715465890205696	
5.3.2020 23.05	JoeBiden		329	482	2001	Not a joke, folks. We added a bunch of new items to our campaign store that I think you'll like. Head to https://joe.link/2uWDH7U to stock up today.				1,24E+18	https://twitter.com/JoeBiden/status/1235702883212918784	
5.3.2020 19.35	JoeBiden		3435	6169	36721	We should not tear down Obamacare. Period. We need to protect and build on it with a new public option to ensure every American has access to the care they need.				1,24E+18	https://twitter.com/JoeBiden/status/1235650035251122176	
5.3.2020 17.21	JoeBiden		370	1592	19381	And to Bailey: Champ and Major would love to have you over any time.				1,24E+18	https://twitter.com/JoeBiden/status/1235616413479550982	
5.3.2020 17.20	JoeBiden		4002	10159	86766	Senator @EWarren is the fiercest of fighters for middle class families. Her work in Washington, in Massachusetts, and on the campaign trail has made a real difference in people's lives. We needed her voice in this race, and we need her continued work in the Senate.		@ewarren		1,24E+18	https://twitter.com/JoeBiden/status/1235616060906205184	
5.3.2020 13.52	JoeBiden		1513	4749	24270	I'm blown away by the grassroots energy we've seen from Pete, Amy, and Beto supporters. Tuesday wouldn't have happened without all of you. It's going to take all of us to beat Donald Trump and I'd love to have you on our team: http://joebiden.com/volunteer				1,24E+18	https://twitter.com/JoeBiden/status/1235563953830481920	
5.3.2020 1.20	JoeBiden		3572	5961	48421	We are building the coalition that will defeat Donald Trump.				1,24E+18	https://twitter.com/JoeBiden/status/1235374469079797762	
5.3.2020 0.45	JoeBiden		931	2176	14642	To everyone who has placed your faith in our campaign thus far, thank you. Your support means the world to me — and I hope I make you proud. I will do everything I can to bring this country together and restore the soul of our nation.				1,24E+18	https://twitter.com/JoeBiden/status/1235365660957474816	
4.3.2020 23.32	JoeBiden		1035	3288	12345	I'm grateful that over 125 elected officials and leaders from across the country have endorsed our campaign in the last few days. Now, I'm hoping to get your endorsement. If you're with me, let me know by adding your name today: http://JoeBiden.com/Join				1,24E+18	https://twitter.com/JoeBiden/status/1235347289935208448	
4.3.2020 23.01	JoeBiden		781	3161	16737	America was built on the simple idea that we're all created equal—but we've never lived up to it. We've had to fight for it. And we've got to recognize the women who have kept the fires of justice and equality blazing, lighting the way forward for us all. #WomensHistoryMonth			#WomensHistoryMonth	1,24E+18	https://twitter.com/JoeBiden/status/1235339488802594828	
4.3.2020 21.55	JoeBiden		1131	2211	10841	Most Americans don't want the false promise of a revolution — they want results.				1,24E+18	https://twitter.com/JoeBiden/status/1235322880314892288	
4.3.2020 20.52	JoeBiden		264	921	5272	We need judges who will respect Roe v. Wade as the law, and we need a Congress that will protect reproductive rights. If I'm president, that leadership will start at the top.				1,24E+18	https://twitter.com/JoeBiden/status/1235307108117221378	
4.3.2020 20.52	JoeBiden	NPR	495	2261	9211	There is an assault on abortion access, and today it has reached the Supreme Court. It's time for our leaders to stand up for women's rights.				1,24E+18	https://twitter.com/JoeBiden/status/1235307106682777607	
4.3.2020 20.13	JoeBiden	politico	398	1905	14239	Thank you, Maine!				1,24E+18	https://twitter.com/JoeBiden/status/1235297357648015361	
4.3.2020 17.50	JoeBiden		3570	11709	68402	I have said it many times in this campaign. This nation will be able to overcome four years of Donald Trump. But if this man is reelected, we won’t recognize this country in a few years. We have to get Trump out of the White House.				1,24E+18	https://twitter.com/JoeBiden/status/1235261222854856704	
4.3.2020 15.52	JoeBiden		3576	12107	78292	.@MikeBloomberg, I can’t thank you enough for your support—and for your tireless work on everything from gun safety reform to climate change. This race is bigger than candidates and bigger than politics. It’s about defeating Donald Trump, and with your help, we’re gonna do it.		@MikeBloomberg		1,24E+18	https://twitter.com/JoeBiden/status/1235231527191093250	
4.3.2020 14.58	JoeBiden		979	4662	20428	I'm Joe Biden and I'm running a campaign that chooses: Hope over fear. Unity over division. Truth over lies. And to supporters of Pete, Amy, and Beto: last night was your win too — and I’m here to earn your vote. So join us: https://joe.link/2sgKNCV				1,24E+18	https://twitter.com/JoeBiden/status/1235218114461212672	
4.3.2020 6.47	JoeBiden	NBCNews	1091	4437	32791	Thank you, Texas!				1,24E+18	https://twitter.com/JoeBiden/status/1235094384493727744	
4.3.2020 6.46	JoeBiden		605	2777	18241	Call it a W. Thank you, Texas.				1,24E+18	https://twitter.com/JoeBiden/status/1235094180097122304	
4.3.2020 5.32	JoeBiden		6122	4485	19973	Team, because of you we had an incredible Super Tuesday. Now, it's time to focus on beating Donald Trump. We can get him out of the White House with your help. Please chip in a few dollars to help us win this thing: https://joe.link/39hQLng				1,24E+18	https://twitter.com/JoeBiden/status/1235075499145064448	
4.3.2020 5.00	JoeBiden		397	2017	11228	I want to thank our incredible supporters and volunteers across the country. Your faith in our campaign — especially when the pundits and the media counted us out — means the world to me. Let’s go win this, together.				1,24E+18	https://twitter.com/JoeBiden/status/1235067575710765057	
4.3.2020 4.13	JoeBiden		2001	7776	51056	Let’s unite. Let’s beat Donald Trump. And let’s take back this country!				1,24E+18	https://twitter.com/JoeBiden/status/1235055833894883328	
4.3.2020 4.07	JoeBiden	realDonaldTrump	12208	14996	95340	You lost tonight, @realDonaldTrump. Democrats around the country are fired up. We are decent, brave, and resilient people. We are better than you. Come November, we are going to beat you.		@realDonaldTrump		1,24E+18	https://twitter.com/JoeBiden/status/1235054319239483394	
4.3.2020 3.59	JoeBiden	NBCNews	299	1633	11891	Thank you, Massachusetts!				1,24E+18	https://twitter.com/JoeBiden/status/1235052234116714498	
4.3.2020 3.59	JoeBiden		465	2667	16093	Thanks, Obama.				1,24E+18	https://twitter.com/JoeBiden/status/1235052111358046208	
4.3.2020 3.47	JoeBiden		341	1075	4743	The press and the pundits declared us dead — but tonight has made clear that we are very much alive. We're building the campaign that can unite the party and beat Donald Trump — but we need your help to do it. Chip in to keep this momentum going:				1,24E+18	https://twitter.com/JoeBiden/status/1235049205275791360	
4.3.2020 3.30	JoeBiden		195	227	1684	I'm about to take the stage from California. Tune in to watch live:				1,24E+18	https://twitter.com/JoeBiden/status/1235044874908393472	
4.3.2020 3.19	JoeBiden	NBCNews	323	1900	14069	Thank you, Minnesota!				1,24E+18	https://twitter.com/JoeBiden/status/1235042035070947328	
