date	id	username	text	opponent_mentioned
2020-08-23	1297344504111017989	RealDonaldTrump	Now they’re trying to deny this, but they can’t! 	False
2020-08-23	1297331615564259328	RealDonaldTrump	.@LouDobbs wrote a great new book, “The Trump Century, How Our President Changed the Course of History Forever”. Strongly recommended...A special guy! 	False
2020-08-23	1297329827859632130	RealDonaldTrump	A “Favored Nations Clause” against Big Pharma, which I signed last week, means that the USA gets a price on Prescription Drugs that matches the price of the Country that pays the lowest price anywhere in the World. 50%, 60%, maybe 70% reduction. No other President would do this!	False
2020-08-22	1297305569758511105	RealDonaldTrump	Will be interviewed by @SteveHiltonx on @FoxNews. 9:00 P.M. Sunday Night. Enjoy!	False
2020-08-22	1297296779520745476	RealDonaldTrump	Despite biggest ever job gains and a V shaped recovery, Joe Biden said, “I would shut it down”, referring to our Country. He has no clue!	True
2020-08-22	1297294362469191681	RealDonaldTrump	Terrible! 	False
2020-08-22	1297293860754817024	RealDonaldTrump	We did Criminal Justice Reform without many politically motivated Democrats. The Black &amp; Hispanic community will remember this on November 3rd. 	False
2020-08-22	1297275241203458048	RealDonaldTrump	....that they are trying to pull off in violation of everything that our Country stands for. Vote NO to the Pelosi/ Schumer money wasting HOAX which is taking place now. Then fight the $51 million unasked for Ballots. Only ABSENTEE BALLOTS are acceptable!	False
2020-08-22	1297275235432005632	RealDonaldTrump	Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes,  without talking about the Universal Mail-In Ballot Scam....	False
2020-08-22	1297152619526393856	RealDonaldTrump	In New Jersey they want you to certify that you asked for the Universal Mail-In Ballot that they sent you. But you never asked for it. Disaster in the wings!	False
2020-08-22	1297148038385991680	RealDonaldTrump	Many doctors and studies disagree with this! 	False
2020-08-22	1297138862108663808	RealDonaldTrump	The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics. Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives! @SteveFDA	False
2020-08-22	1297138033918173184	RealDonaldTrump	Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and they aren’t asking the Federal Government for help) which could easily spread to the suburbs, and they will reconstitute, on steroids, their low income suburbs plan!	True
2020-08-22	1297135664069214208	RealDonaldTrump	Biden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State &amp; City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!	True
2020-08-22	1297132096448864258	RealDonaldTrump	The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I thought they made a mistake, but it wasn’t. It was done on purpose. Remember Evangelical Christians, and ALL, this is where they are coming from-it’s done. Vote Nov 3!	False
2020-08-22	1297130026857627649	RealDonaldTrump	Another bad night of Rioting in Portland, Oregon. A small number of Federal troops there to protect courthouse and other Federal property only (great job!). Wanting to be asked by City &amp; State to STOP THE RIOTS. Would bring in National Guard, end problem immediately. ASK!	False
2020-08-21	1296944031264649216	RealDonaldTrump	Robert, I Love You. Rest In Peace!	False
2020-08-21	1296832326085869568	RealDonaldTrump		False
2020-08-21	1296801440648830976	RealDonaldTrump		False
2020-08-21	1296645682875506688	RealDonaldTrump	In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!	True
2020-08-21	1296638448133115906	RealDonaldTrump		False
2020-08-21	1296638316281044992	RealDonaldTrump	96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!	False
2020-08-21	1296636041017925633	RealDonaldTrump	After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is trying to make a comeback by begging the Democrats for relevance. They treated him like a dog - and always will. Before politics, he said GREAT things about me!	False
2020-08-21	1296630605900390400	RealDonaldTrump	96% Approval Rating in the Republican Party. 51% Approval Rating overal in the Rasmussen Poll. Thank you!	False
2020-08-21	1296610840033087488	RealDonaldTrump	Will be interviewed by @seanhannity tonight at 9:00 P.M. Enjoy!  @FoxNews	False
2020-08-21	1296608655228502016	RealDonaldTrump	To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???	False
2020-08-21	1296601698891374593	RealDonaldTrump	They are sending out 51,000,000 Ballots to people who haven’t even requested a Ballot. Many of those people don’t even exist. They are trying to STEAL this election. This should not be allowed!	False
2020-08-20	1296597150181330944	RealDonaldTrump	The Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded history, and they are concerned that very few people will turn out to vote. Instead, they will search &amp; find people, then “harvest” &amp; return Ballots. Not fair!	True
2020-08-20	1296590565136621568	RealDonaldTrump	AMERICA FIRST! #MAGA 	False
2020-08-20	1296589900804915202	RealDonaldTrump	I STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, including 90 killers, all while Sleepy Joe Biden and the Radical Left excuses violence and crime in their Democrat-run cities. I want safety &amp; security, Joe allows CRIME!	True
2020-08-20	1296579488998928386	RealDonaldTrump	THANK YOU PENNSYLVANIA! #MAGA 	False
2020-08-20	1296560869589913601	RealDonaldTrump	MAKE AMERICA GREAT AGAIN! 	False
2020-08-20	1296505726844665857	RealDonaldTrump	 	False
2020-08-20	1296499048623546372	RealDonaldTrump	THANK YOU! #MAGA 	False
2020-08-20	1296497545800187911	RealDonaldTrump	THANK YOU! #MAGA 	False
2020-08-20	1296479214758170624	RealDonaldTrump		False
2020-08-20	1296471309480845313	RealDonaldTrump	THANK YOU DONNA! #MAGA 	False
2020-08-20	1296461160502505472	RealDonaldTrump	THANK YOU! #MAGA 	False
2020-08-20	1296415581479075842	RealDonaldTrump	Thank you so much! 	False
2020-08-20	1296415119497453568	RealDonaldTrump	They would own our Country! 	False
2020-08-20	1296414732627435520	RealDonaldTrump	It’s never a real Twitter Trending. It’s Twitter Executive’s Choice. Only negative on Republican voices, especially mine!	False
2020-08-20	1296413178566410241	RealDonaldTrump	Sarah is correct. McCain was a lousy candidate with lots of bad policy, but the “deadheads” sabotaged his campaign from the inside, and never gave him a chance to win. Hope they were happy with OBiden, who gave you me! 	True
2020-08-20	1296305484279021570	RealDonaldTrump	My great honor!!! 	False
2020-08-20	1296285289497997317	RealDonaldTrump	BUT DIDN’T SHE CALL HIM A RACIST??? DIDN’T SHE SAY HE WAS INCOMPETENT???	False
2020-08-20	1296285122350718976	RealDonaldTrump		False
2020-08-20	1296275840649625601	RealDonaldTrump	WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?	True
2020-08-20	1296274065762717696	RealDonaldTrump	HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!	False
2020-08-20	1296257282980880385	RealDonaldTrump	“I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time because they’ve seen what’s happened to the City under @NYCMayor de Blasio and the State under @NYGovCuomo - They’re getting eaten up by taxes.” @DavidAsmanfox	False
2020-08-19	1296219101623459841	RealDonaldTrump	Welcome, Barack and Crooked Hillary. See you on the field of battle! 	False
2020-08-19	1296218224170864641	RealDonaldTrump		False
2020-08-19	1296198517573201923	RealDonaldTrump	Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!	False
2020-08-19	1296198012637786113	RealDonaldTrump	Will he having a Press Conference at 5:45 P.M. See you in 15 minutes!	False
2020-08-19	1296104752284082176	RealDonaldTrump	Why are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday &amp; Monday, just before and during our Convention. Let them hold them NOW (during their Convention) or after our Convention is over. Always playing right into their hands! @senatemajldr	False
2020-08-19	1296092859226042368	RealDonaldTrump	Don’t buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!).	False
2020-08-19	1296084723165470721	RealDonaldTrump	With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per cent. The Democrats are fighting hard to stop me with big ad buys, plus. Likewise, Big Pharma. FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW. We will win!	False
2020-08-19	1296079095479050241	RealDonaldTrump	IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!	False
2020-08-19	1295943677181927424	RealDonaldTrump	“Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign conspired with the Russian government to influence 2016, affirming the findings of other investigations.” Daily Caller	False
2020-08-19	1295941701555687424	RealDonaldTrump	Big win Matt! 	False
2020-08-19	1295933109272219648	RealDonaldTrump	She was a terrible A.G. Was she the leaker? 	False
2020-08-19	1295932138290917376	RealDonaldTrump	Great going Laura. You have a great chance against a Pelosi puppet! 	False
2020-08-19	1295930978582568963	RealDonaldTrump	Kimberly will work with the Trump Administration and we will bring Baltimore back, and fast. Don’t blow it Baltimore, the Democrats have destroyed your city! 	False
2020-08-19	1295920309946777600	RealDonaldTrump	Great WIN Anna! Watched your race from beginning, very impressed. Your next opponent, Charlie Crist, is a Pelosi puppet who is bad on Crime, our Military, Vets, &amp; 2nd Amendment. You have my Complete &amp; Total Endorsement! 	False
2020-08-19	1295897125507670017	RealDonaldTrump	Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!	False
2020-08-18	1295855291523723264	RealDonaldTrump	.@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the Post Office would be immediately brought back to “good health”, now vibrant, with ALL jobs saved. No pass on to customers. Get it done!	False
2020-08-18	1295835227982573569	RealDonaldTrump		False
2020-08-18	1295792201134256129	RealDonaldTrump	In California, Democrats have intentionally implemented rolling blackouts — forcing Americans in the dark. Democrats are unable to keep up with energy demand...	False
2020-08-18	1295792202526973952	RealDonaldTrump	...Meanwhile, I gave America energy independence in fact, so much energy we could never use it all. The Bernie/Biden/AOC Green New Deal plan would take California’s failed policies to every American!	True
2020-08-18	1295778045719191555	RealDonaldTrump		False
2020-08-18	1295777044765143040	RealDonaldTrump	The Democrats have to start enforcing Law and Order in their cities and states. New York City, Chicago and Portland are a total DISASTER!	False
2020-08-18	1295775212408131585	RealDonaldTrump		False
2020-08-18	1295744066466934784	RealDonaldTrump	People forget how divided our Country was under ObamaBiden. The anger and hatred were unbelievable. They shouldn’t be lecturing to us. I’m here, as your President, because of them!	True
2020-08-18	1295726834865274880	RealDonaldTrump	A horrible Governor. Crime is taking over NYC &amp; State, everyone is leaving. He is after the NRA - They should move to Texas or elsewhere, and must get tough. Cuomo killed 11,000 people in nursing homes alone. Crooked &amp; Incompetent! 	False
2020-08-18	1295702666903945217	RealDonaldTrump	John Kasich did a bad job in Ohio, ran for President and was easy to beat, and now went to the other side desperate for relevance. Good Job by Chris C in exposing yet another loser! 	False
2020-08-18	1295699653753745408	RealDonaldTrump	Many thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor, who I do not know (never heard of him), said he left &amp; is on the open arms Fake News circuit. Said to be a real “stiff”. They will take anyone against us!	False
2020-08-18	1295680975184310272	RealDonaldTrump	The ObamaBiden Administration was the most corrupt in history, including the fact that they got caught SPYING ON MY CAMPAIGN, the biggest political scandal in the history of our Country. It’s called Treason, and more. Thanks for your very kind words Michelle!	True
2020-08-18	1295679412365594625	RealDonaldTrump	Looking back into history, the response by the ObamaBiden team to the H1N1 Swine Flu was considered a weak and pathetic one. Check out the polling, it’s really bad. The big difference is that they got a free pass from the Corrupt Fake News Media!	True
2020-08-18	1295677038301523968	RealDonaldTrump	....My Administration and I built the greatest economy in history, of any country, turned it off, saved millions of lives, and now am building an even greater economy than it was before. Jobs are flowing, NASDAQ is already at a record high, the rest to follow. Sit back &amp; watch!	False
2020-08-18	1295677035466162177	RealDonaldTrump	Somebody please explain to @MichelleObama that Donald J. Trump would not be here, in the beautiful White House, if it weren’t for the job done by your husband, Barack Obama. Biden was merely an afterthought, a good reason for that very late &amp;  unenthusiastic endorsement.....	True
2020-08-18	1295569697866473473	RealDonaldTrump	Thank you. Will never let you down! 	False
2020-08-18	1295562738400362497	RealDonaldTrump	Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6000 that was originally thought!	False
2020-08-18	1295557963516698624	RealDonaldTrump	Cuomo, just like his brother Fredo, has not got a very good memory! 	False
2020-08-18	1295548611699322882	RealDonaldTrump	A proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally rejected by me. We will do nothing to hurt our great Military professionals &amp; heroes as long as I am your President. Thank you!	False
2020-08-17	1295507087166857216	RealDonaldTrump	She was fired because she was boring and never had what it took. Perhaps that has proven to be a mistake! 	False
2020-08-17	1295504964379242498	RealDonaldTrump	Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!	False
2020-08-17	1295462969313120256	RealDonaldTrump	NEW RECORD FOR NASDAQ!	False
2020-08-17	1295454897689604097	RealDonaldTrump	SAVE THE POST OFFICE!	False
2020-08-17	1295454264412667904	RealDonaldTrump	Why is Congress scheduled to meet (on Post Office) next Monday, during the Republican Convention, rather than now, while the Dems are having their Convention. They are always playing games. GET TOUGH REPUBLICANS!!!	False
2020-08-17	1295452178010615808	RealDonaldTrump	Great division between the Bernie Sanders crowd and the other Radical Lefties. Our Country would be destroyed!	False
2020-08-17	1295429559127429120	RealDonaldTrump	Just landed in Mankato, Minnesota!	False
2020-08-17	1295428543359287296	RealDonaldTrump	Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setting winds. Thank you to @SenJoniErnst, @ChuckGrassley, and Governor Kim Reynolds.	False
2020-08-17	1295407324086128641	RealDonaldTrump	What’s with @CNN POLLS increasing me by 10 points in a short period of time. Maybe they want to take over from @FoxNews!	False
2020-08-17	1295407319694680066	RealDonaldTrump	Getting ready to land in Minneapolis. Our great National Guard saved the city from further destruction. Should have been called up sooner by local government!	False
2020-08-17	1295396978482802691	RealDonaldTrump	The U.S. Post Office (System) has been failing for many decades. We simply want to MAKE THE POST OFFICE GREAT AGAIN, while at the same time saving billions of dollars a year for American Taxpayers. Dems don’t have a clue! @USPostOffice911	False
2020-08-17	1295385113862090753	RealDonaldTrump	Some states use “drop boxes” for the collection of Universal Mail-In Ballots. So who is going to “collect” the Ballots, and what might be done to them prior to tabulation? A Rigged Election? So bad for our Country. Only Absentee Ballots acceptable!	False
2020-08-17	1295320924938481667	RealDonaldTrump	Will be interviewed on @foxandfriends this morning at 8:00 A.M. Enjoy!	False
2020-08-17	1295167020951056384	RealDonaldTrump	Great going Jim. Proud of you! 	False
2020-08-17	1295165122974015495	RealDonaldTrump	Law and Order. If @NYCMayor can’t do it, we will! 	False
2020-08-16	1295067517283598336	RealDonaldTrump	Thank you Franklin! 	False
2020-08-16	1295067207618244610	RealDonaldTrump	Thank you James! 	False
2020-08-16	1295065684788088833	RealDonaldTrump	“If carefully done, according to the guidelines, there is no reason why you shouldn’t be able to do that (vote at polling place).” Doctor Anthony Fauci	False
2020-08-16	1295050523742175233	RealDonaldTrump	.@FoxNews is not watchable during weekend afternoons. It is worse than Fake News @CNN. I strongly suggest turning your dial to @OANN. They do a really “Fair &amp; Balanced” job!	False
2020-08-15	1294731865459437571	RealDonaldTrump	Voter Scam! 	False
2020-08-15	1294731591030378497	RealDonaldTrump	The honorable thing to do is drop the Mail-In Scam before it is too late! Absentee Ballots, like they have in Florida, are good! 	False
2020-08-15	1294731080264810497	RealDonaldTrump	News Conference at 5:30 P.M. Enjoy!	False
2020-08-15	1294728590773428225	RealDonaldTrump	If Obama did this, they would speak of nothing else. Biden could NEVER do it! 	True
2020-08-15	1294728043257376771	RealDonaldTrump	Thank you! 	False
2020-08-15	1294727959706730498	RealDonaldTrump	Would be terrible for our Country! 	False
2020-08-15	1294727270159069186	RealDonaldTrump	More Fake News! 	False
2020-08-15	1294726999982968834	RealDonaldTrump	Fake News! 	False
2020-08-15	1294687092237312000	RealDonaldTrump		False
2020-08-15	1294658967944265728	RealDonaldTrump	Great work by the Governors of AZ, IA, LA, and NM (@DougDucey @IAGovernor @LouisianaGov &amp; @GovMLG) who responded to my Executive Action and promptly submitted applications, that we APPROVED QUICKLY, to support Americans out of work because of the ChinaVirus. More states to come!	False
2020-08-15	1294612940776185856	RealDonaldTrump	So true, but we won’t let that happen! 	False
2020-08-15	1294601442012139521	RealDonaldTrump	Wow! 	False
2020-08-15	1294601307068735488	RealDonaldTrump	The Democrats know the 2020 Election will be a fraudulent mess. Will maybe never know who won! 	False
2020-08-15	1294599918208847872	RealDonaldTrump	So terrible! 	False
2020-08-15	1294598510885638151	RealDonaldTrump	Very strange. Sleepy Joe never takes questions. Also, his reporters have zero drive. Why can’t my reporters behave like that? Something is going on! 	True
2020-08-15	1294595814254415872	RealDonaldTrump	Thank you to the great Pat Lynch &amp; the @NYCPBA. I will never let you down! 	False
2020-08-15	1294487623285837824	RealDonaldTrump	We will bring safety to our cities. We will bring hope to our most distressed communities — and in everything we do, we will stand in solidarity with the men and women of LAW ENFORCEMENT! Thank you to the @NYCPBA for your endorsement. God Bless the #NYPD, and God Bless America! 	False
2020-08-15	1294483779478786048	RealDonaldTrump	Today, it was my great honor to proudly accept the endorsement of the @NYCPBA! I have deeply and profoundly admired the brave men and women of the #NYPD for my entire life. New York’s Finest are truly the best of the best — I will NEVER let you down! #MAGA 	False
2020-08-14	1294419295003451399	RealDonaldTrump	Senator @SteveDaines is doing a tremendous job for the people of Montana! He just helped me pass the Great American Outdoors Act, which protects the Montana way of life. His opponent, Steve Bullock, would be an absolute horror for Montana...	False
2020-08-14	1294419296047833091	RealDonaldTrump	...Steve Bullock is totally against your Second Amendment and just received an F rating from the @NRA. Steve, on the other hand, just received an A+ rating. Vote for Steve Daines. He has always had my Complete and Total Endorsement! #MTSEN 	False
2020-08-14	1294419010512211971	RealDonaldTrump	Senator @CoryGardner is doing a terrific job - we just passed his landmark legislation, the Great American Outdoors Act. Strong on our Military, Vets and the Second Amendment, Cory has always had my Complete and Total Endorsement! 	False
2020-08-14	1294400686772420609	RealDonaldTrump	The biggest difference between the Presidential Race in 2020 and that of 2016 is the 2016 candidate, Crooked Hillary Clinton, was much smarter and sharper than Slow  Joe, we have even more ENTHUSIASM now, and @FoxNews has become politically correct and no longer the big deal!	True
2020-08-14	1294397381073678339	RealDonaldTrump	I promised YOU I would not take a dime of salary as your President. I donate the entire $400,000! It is my honor to give $100,000 to @NatlParkService to help repair and restore our GREAT National Monuments. So important to our American History! Thank You!! 	False
2020-08-14	1294388698738569224	RealDonaldTrump	Going up the East River Drive, and fast. THANK YOU NYPD! On November 3rd we’re bringing you back! #LESM #MAGA 	False
2020-08-14	1294364456370286596	RealDonaldTrump	Just landed in New York to see my brother, Robert. We’re going for New York on November 3rd. We’re going to Reduce Taxes, Increase Law Enforcement, and bring it back BIG TIME! #MAGA 	False
2020-08-14	1294348702987894784	RealDonaldTrump	I am ready to send Rental Assistance payments to hardworking Americans that have been hurt by the ChinaVirus. DEMOCRATS ARE HOLDING THIS UP!	False
2020-08-14	1294346904629805057	RealDonaldTrump	I am ready to send $105B to the states to help open schools safely with additional PPE. DEMOCRATS ARE HOLDING THIS UP!	False
2020-08-14	1294345293824106496	RealDonaldTrump	Great News! 	False
2020-08-14	1294315658742829058	RealDonaldTrump		False
2020-08-14	1294309521922437120	RealDonaldTrump	I am ready to send more money to States and Local governments to save jobs for Police, Fire Fighters, First Responders, and Teachers. DEMOCRATS ARE HOLDING THIS UP!	False
2020-08-14	1294309253717598213	RealDonaldTrump	I am ready to have @USTreasury and @SBA send additional PPP payments to small businesses that have been hurt by the ChinaVirus. DEMOCRATS ARE HOLDING THIS UP!	False
2020-08-14	1294308655718969345	RealDonaldTrump	I have directed @stevenmnuchin1 to get ready to send direct payments ($3,400 for family of four) to all Americans. DEMOCRATS ARE HOLDING THIS UP!	False
2020-08-14	1294307884055040001	RealDonaldTrump	...Congress should send me H.R.473 ASAP and make this happen! It will INSPIRE all women to continue being bold and brave in achieving their DREAMS!	False
2020-08-14	1294307882524119040	RealDonaldTrump	I have done more for WOMEN than just about any President in HISTORY! As we celebrate the 100th Anniversary of women’s voting rights, we should build a BEAUTIFUL STATUE in Washington D.C. to honor the many brave women who made this possible for our GREAT COUNTRY...	False
2020-08-14	1294307233094934530	RealDonaldTrump	Everybody does phony books on Donald Trump and Republicans, just like the Fake Dossier, which turned out to be a total fraud perpetrated by Crooked Hillary Clinton and the DNC...	False
2020-08-14	1294307234017681413	RealDonaldTrump	...The Bob Woodward book will be a FAKE, as always, just as many of the others have been. But, believe it or not, lately I’ve been getting lots of GREAT books!	False
2020-08-14	1294270573011492864	RealDonaldTrump	Vote for TRUMP on November 3rd. I am going to bring our beloved New York back! 	False
2020-08-14	1294268813194801160	RealDonaldTrump	Fake News will never change! 	False
2020-08-14	1294264832200515584	RealDonaldTrump	Today, we honor the brave Native American/First Nations soldiers who served our Nation and played a vital role in America's victory in WWII. The Navajo Code was never broken and saved untold American lives. Our country will be forever grateful. Happy Navajo Code Talkers Day!	False
2020-08-14	1294238798944129026	RealDonaldTrump	Thank you Debbie! 	False
2020-08-14	1294237653093756930	RealDonaldTrump	Thank you! 	False
2020-08-14	1294235587931668481	RealDonaldTrump	It was showing signs of future problems, but was so good when I left 4 years ago! 	False
2020-08-14	1294235168471953409	RealDonaldTrump	Thank you James. Sadly, you are 100% correct!!! 	False
2020-08-13	1294052825845182464	RealDonaldTrump	.@DonYoungAK really produces for Alaska. He is an incredible Congressman who loves his State and works tirelessly for it. Strong on Public Lands, Energy, and our Second Amendment. He will never let you down, and has my Complete and Total Endorsement! 	False
2020-08-13	1294051967933841415	RealDonaldTrump	...She will be a great Senator, and has my Complete and Total Endorsement! 	False
2020-08-13	1294051966818177026	RealDonaldTrump	.@CynthiaMLummis is a friend of mine and a great woman. She is running for Senate in the very Special State of Wyoming. Cynthia is Strongly for our Military, our Vets, and protection of the Second Amendment...	False
2020-08-13	1293985545534746625	RealDonaldTrump		False
2020-08-13	1293985539230752769	RealDonaldTrump		False
2020-08-13	1293985532205248516	RealDonaldTrump		False
2020-08-13	1293985525578313729	RealDonaldTrump		False
2020-08-13	1293985518275956736	RealDonaldTrump		False
2020-08-13	1293985511690907648	RealDonaldTrump		False
2020-08-13	1293976130416861184	RealDonaldTrump	 	False
2020-08-13	1293937894525227013	RealDonaldTrump	The world will be laughing and taking full advantage of the United States if Joe Biden ever became President. Our Country would COLLAPSE! 	True
2020-08-13	1293937233037230080	RealDonaldTrump	Great National Champions, thank you Coach O! 	False
2020-08-13	1293922936609546240	RealDonaldTrump	HUGE breakthrough today! Historic Peace Agreement between our two GREAT friends, Israel and the United Arab Emirates!	False
2020-08-13	1293922803419353088	RealDonaldTrump	Joint Statement of the United States, the State of Israel, and the United Arab Emirates 	False
2020-08-13	1293919097617625089	RealDonaldTrump		False
2020-08-13	1293909392459350019	RealDonaldTrump	Drug companies, which are being forced by me to substantially reduce Drug Prices, are taking $millions in ads saying I want to increase Medicare Primiums. Wrong, just the opposite! These ads show DRUG PRICES ARE GOING DOWN, and they are not happy! False advertising!	False
2020-08-13	1293869227036811265	RealDonaldTrump	The Fake News Media is giving @KamalaHarris a free pass despite her Radical Left failures and very poor run in the Democrat Primary. There was nobody meaner or more condescending to Slow Joe, not even me, and yet she quickly evaporated down to almost zero in the polls. Bad!	True
2020-08-13	1293861034009268224	RealDonaldTrump	Very poor morning TV ratings for MSDNC’s Morning Joe, headed by a complete Psycho named Joe Scarborough and his ditzy airhead wife, Mika, and also @CNN, headed by complete unknowns. Congratulations to @foxandfriends on dominating the mornings (thank you President Trump!).	True
2020-08-13	1293860654626078721	RealDonaldTrump	I will be interviewed by @MariaBartiromo on @FoxBusiness this morning at 7:30. A.M. Enjoy!	False
2020-08-13	1293722878882598914	RealDonaldTrump		False
2020-08-12	1293619734894837760	RealDonaldTrump	I am sending $15M from @USDOT to beautiful North Dakota! This federal funding will support bus service for people from Bismarck to Grand Forks and several other areas statewide. Congratulations!	False
2020-08-12	1293619626681737219	RealDonaldTrump	Congrats to Colorado who will be receiving $14.9M in federal infrastructure funds from @USDOT. Happy to support bus service for residents throughout this great state!	False
2020-08-12	1293619360762925057	RealDonaldTrump	Honored to send $25.9 MILLION in @USDOT funds to the great State of Texas to support bus infrastructure improvements. Congratulations to the MANY Texans who will benefit!	False
2020-08-12	1293619293628829696	RealDonaldTrump	Big news for Wisconsin! @USDOT is awarding $7.7M in federal infrastructure funds to support bus service for the people of Madison and Milwaukee County!	False
2020-08-12	1293619264973414401	RealDonaldTrump	Good news for Florida! I’m awarding $27.8M from @USDOT in federal infrastructure funds to five areas including Orlando, Jacksonville, Ft. Myers/Naples, St. Petersburg, and Tampa. Happy to support bus service for the people in beautiful Florida!	False
2020-08-12	1293619226020806659	RealDonaldTrump	Georgia will be receiving $13M in federal infrastructure funds from @USDOT. BIG investment in bus facilities for people in metro Atlanta – must keep people moving safely! @MARTASERVICE	False
2020-08-12	1293619197096927232	RealDonaldTrump	Big improvements in rural bus service will be on their way to Michigan! I am awarding $27.8M in federal funding through @USDOT to improve bus service statewide. SO important for transit in this great state!	False
2020-08-12	1293619155422400512	RealDonaldTrump	Sending $8.3M in @USDOT funding to North Carolina for bus and bus facility improvements in Asheville, Fayetteville, and Chapel Hill. Glad to support bus service in these areas!	False
2020-08-12	1293619129354801163	RealDonaldTrump	New Hampshire will receive nearly $822K in @USDOT funds for bus service in the city of Nashua. Happy to support @RideBigBlue and keep the people of Nashua moving!	False
2020-08-12	1293619109180080128	RealDonaldTrump	Congrats to Pennsylvania for receiving $11.5M in federal infrastructure funds from @USDOT. Huge investments in Hazleton and Erie County to improve transit service and bring an economic boost to these areas!	False
2020-08-12	1293619078129692672	RealDonaldTrump	BIG bucks heading to Illinois! $18.9M in federal infrastructure funds from @USDOT will be awarded to @ConnectTransit, @CityLinkPeoria, and @PaceSuburbanBus for improvements to bus service in the areas. Congratulations!	False
2020-08-12	1293619029836468224	RealDonaldTrump	$13.9M is heading to New Orleans in @USDOT funding for @NewOrleansRTA! Happy to support bus service and major fleet improvements for the great people of Louisiana and help them keep moving safely.	False
2020-08-12	1293618992150720512	RealDonaldTrump	I’m awarding $14.7M in @USDOT funding to New Jersey to support bus infrastructure in @passaic_county. Helping make sure people can move quickly and safely!	False
2020-08-12	1293618947586248704	RealDonaldTrump	Happy to send $18 MILLION in @USDOT funding to Utah to support their transit infrastructure and improve bus service. Huge and badly needed investment in the Cache Valley Region!	False
2020-08-12	1293618908654645248	RealDonaldTrump	Bus investments are in the works for the people of Nebraska! I’m sending $13.6M from @USDOT in federal infrastructure funds for improvements to bus service in Omaha. Great news!	False
2020-08-12	1293618870746570756	RealDonaldTrump	Happy to announce that @USDOT is providing $12.5M in federal infrastructure funds for bus improvements for the great people of Alabama. @huntsvillecity	False
2020-08-12	1293618631943901185	RealDonaldTrump	Big news, Oklahoma! I’m proud to support infrastructure in your state with $13.7 million from @USDOT for bus improvements across the state. SO important for helping people get where they need to go safely.	False
2020-08-12	1293586660790239238	RealDonaldTrump	Congratulations to Andrew Clyde on a big win last night against a strong opponent in #GA09! An early supporter of ours, Andrew will be an incredible Congressman for the people of Georgia!	False
2020-08-12	1293525010523578375	RealDonaldTrump	Congratulations to future Republican Star Marjorie Taylor Greene on a big Congressional primary win in Georgia against a very tough and smart opponent. Marjorie is strong on everything and never gives up - a real WINNER!	False
2020-08-12	1293520377952567307	RealDonaldTrump	Watched @billmaher last week for the first time in a long time. He’s totally SHOT, looks terrible, exhausted, gaunt, and weak. If there was ever a good reason for no shutdown, check out this jerk. He never had much going for him, but whatever he did have is missing in action!	False
